-7.695024999559214596e-01,1.739747985358774063e+00,1.581414111394720878e+00,-4.180632675250510744e-01,-2.602511597289894230e+00,-4.188427377267864848e+00,-3.227076948809075585e+00,-3.737011285966389540e+00,2.951585213748524339e+00,-1.373680478440678865e+00,1.635843162024325892e+00,4.863105714083939546e-01,2.586691312175396273e+00,2.974604449909574733e+00,-2.183317525251135205e+00,-3.511988522877065311e+00,1.634778260420431506e+00,-2.441624019902182141e+00,1.868485409659708107e-01,-3.119140838105537661e+00,-4.092837732074052770e-01,-7.019505807560408872e-01,7.372793387602125659e-01,-9.344102466252612871e-01,-1.284842326894840792e+00,-3.241212270169243403e+00,-1.468675709420825815e+00,4.497776049323037206e+00,1.508019419481874568e+00,3.398591038717950319e+00,-2.021312384794951900e+00,-1.483254091630829663e+00,3.146750987425504853e+00,5.149898639341445872e-01,-4.873427139840943667e+00,-3.468839912166246542e+00,-4.511197929787866379e+00,-4.394162645438106196e+00,1.629551347841050823e+00,2.091565294663861874e+00,-3.481579829330289755e+00,1.831469800210147492e+00,-1.750384962068871619e+00,-9.365680429251472816e-01,8.949682412138819654e-01,1.908634324153122286e-01,2.867510467536058094e+00,-2.508802738102378083e-01,-1.465874078965315075e+00,1.892274953503711998e+00,1.980756252549181085e+00,1.046116796250740055e+00,-2.295087395761869153e+00,-8.343098153451773413e-01,-2.179662575186510409e+00,3.431480242660597035e+00,-1.438727875985366556e+00,-5.052867042331989911e-01,2.055605809479332802e-01,2.113826056051236524e+00,-3.404165892744408062e+00,1.223140223453524245e+00,2.824489962132848309e+00,3.034142152805710424e+00,1.104709574388712312e+00,-1.072027943726853172e+00,1.786934913966141902e+00,-2.451095642538336783e+00,-1.957805801323029282e-01,3.116514651656919099e+00,1.429254998760631779e+00,-4.796979946532409222e-02,3.615618820934888067e+00,-2.656028930340048611e-01,-2.673483753333757207e+00,4.599554621430319568e-01,2.106823971287937525e+00,6.563271791242517583e-01,1.239014781584495406e-01,-2.552312533753171131e+00,2.955489600841840314e+00,-3.584908180161435975e+00,4.564352837336903335e+00,3.769596148819574388e+00,-2.357940138778833461e+00,2.180029793264260274e+00,8.717533039815130724e-01,-2.405444070885900842e+00,-1.565113256807416420e+00,-2.156928477219772766e+00,-3.760988741472453434e+00,-3.646596982679042753e+00,-3.781573218222693988e+00,-3.763749213760667178e+00,2.017914730800332457e+00,-7.223412439834077103e-01,1.654185363179495161e+00,1.781459779492200690e+00,-2.565635270690230563e+00,-3.896866393662843375e-01
2.019639922514015584e+00,-1.584107385622037567e+00,-1.189434940236680482e+01,5.526904444873721456e-01,1.187028809558862141e+00,-1.094848857631572514e+01,8.523757694862537093e-01,-2.707900600772727984e-02,-3.623405784114857031e-01,1.501573311005688138e+00,-3.464913656741699377e-01,1.270961289117781945e+01,-1.152783244604873758e+01,-1.400370104815482630e+00,-1.341436536905452570e+01,3.837653228344295453e-01,-2.300331399385696862e+00,1.855649764675887159e+00,-8.963260973171337520e-01,-1.109378523973197872e+01,-1.078286772887591205e+01,1.933386133557201347e+00,-5.070724372717486661e-01,-1.914634821631437056e+00,-2.685352613723028803e+00,3.003123572770394212e-02,3.091355661406692157e+00,-1.572724171880074184e+00,-2.120535082384302328e+00,9.499952443031126847e+00,1.027114090637588850e+00,-1.292570565930419235e+01,9.139816298256084437e+00,1.064742245350621630e+01,-1.113411464966251430e+01,6.162626703560795116e-01,2.855259020735893216e+00,7.827617383945423279e-01,1.013863255405533792e+01,-3.619305494922098632e+00,2.154628374918462264e+00,-8.477819913506070559e-01,-1.109854095294202736e+01,4.654438004143023333e-01,-5.873105217855649762e-01,5.468258281446886082e-01,1.287525137181744483e+01,-9.326386596120748607e+00,2.003959651060213343e+00,-6.168269070140750543e-01,2.476595238564463841e+00,1.532900177686499887e+01,3.095838405040138852e-01,8.868341240609501241e+00,1.475448521906199018e+00,-1.238408661479940331e+00,-9.031132483909958708e+00,2.551999184307492285e+00,1.334794661644820124e+01,5.235405065799749735e-01,1.149984708858240445e+00,1.060326210663224700e+01,1.136331831096332756e+01,-3.128825241461820061e-01,-1.699597923713740633e+00,-1.165384019931683568e+01,1.108776575383195429e+01,-1.234463187092865155e+01,1.261561131574172601e+00,1.049760033372551149e+01,-4.114036414018372056e+00,1.110712639398848545e+01,-5.994952233620801652e-01,-1.047234978524687321e+01,5.894232230077132151e-01,-2.142335300554731425e+00,1.025711889081776285e+01,-1.842954340190507079e+00,9.106666134654144429e+00,-1.302890777612628170e+01,-4.875240770287859737e-01,2.126095723253722980e+00,1.020488997163199940e+01,-5.105687364317975652e-01,1.479575041368275334e+00,8.803020042998088712e-02,1.195106643062380947e+01,1.608087437893569671e+00,1.912115596892599800e+00,-1.161976488726215528e+01,1.462980214320920513e+00,-1.001317396978815388e+01,2.444144845781672792e+00,1.068184105451224664e+00,7.485955880398198481e-02,-9.609608194306012763e+00,1.421390327271298304e+01,3.543719163290599550e-01,-1.260398792940543089e+01,1.599774661218866800e-01
-3.787509674056797060e-01,5.552820620119380379e+00,1.192914248591173010e+00,-6.089108353010994623e-01,-1.132516590474583307e+00,-6.589080483693601220e-01,-6.077616433076076241e-01,-2.972874782830615459e+00,4.840074018029078218e+00,-9.893914000811907528e-01,1.136288141940051677e+00,-1.093570673762489953e+00,-3.767896077334109251e+00,1.777065903746269937e+00,-2.221512391752725191e-01,-2.549551842902182397e+00,2.675827312524460044e+00,-3.514663422981555652e+00,3.235223293694282631e-01,-1.505846750045263915e+00,-1.803810693490635886e-01,-4.398219543140935883e+00,1.370534600678835035e+00,3.759163454787770586e+00,3.169952099668571055e+00,-1.815660164812325394e+00,-2.143435898181030197e+00,1.891836486231634584e+00,1.596937049841583800e+00,-2.248742527701032001e-01,-3.628738787471537552e+00,-2.793472246766933509e+00,1.575036752463219392e+00,4.489759976248404172e-01,1.426577594598825272e+00,-9.611667159745018729e-01,-3.526348738595476817e+00,-1.647236474552443708e+00,4.268903784533351953e+00,6.297349933451106274e+00,-4.053188033029082149e+00,7.903540384619960335e-01,-3.268786707007234060e-01,-1.315183770980089983e+00,-2.767882041139877458e+00,-2.811012750351475020e+00,9.680261904175258003e-01,-1.297318975312288680e+00,-1.689818430643652558e+00,2.950654209700506847e+00,2.512173386174791911e+00,1.435685184454172258e+00,-2.738182346697305647e+00,-4.933573712581940662e-01,-5.939103620163583841e+00,8.428661702542941114e-01,-1.148999266130178221e+00,-5.548963025284744610e+00,-1.127300926163230077e+00,2.995525151209658787e+00,-3.151619452310979952e+00,4.185638861952618583e-01,-9.652861880895052815e-02,2.029507552311991425e+00,3.099212183080976235e+00,-1.619468029390151775e+00,1.132925113251643801e+00,1.928311130447934563e+00,-6.916508670846843732e-01,8.018175783258654210e-01,1.890674200223396939e+00,4.390477654964698440e-01,3.388439716581786776e+00,-1.568798428176704451e+00,-1.180523820979052951e+00,3.648983395716475453e+00,-8.739237410046450938e-01,1.298885633614774715e+00,3.173809907435007904e-01,-4.050223985031142226e-01,3.263096174064171962e+00,-1.087230140726093142e+00,-2.003095892366591468e-01,2.568929526380251627e+00,-1.230104699351346476e-01,4.087073702237301376e+00,1.048554760084775994e+00,-3.131622296389331428e+00,-3.726876399573384901e+00,-3.278816407513226228e+00,-1.725738810551550317e+00,-1.717130565889385618e+00,6.991729714782999316e-01,-1.690666183504032416e+00,2.698625292141889176e+00,-1.133904616016908395e+00,4.668103900785971483e-01,2.950359130947228348e+00,-2.067379658000735088e+00,-3.487579393231805547e+00
1.658160292757679066e+00,2.165335718973876222e+00,-8.176277164851484258e+00,-1.521149005994457015e+00,5.860625497475094869e-01,-6.664099093782438032e+00,1.819775567246859849e+00,5.705807355088954314e-01,-4.255227685890491940e-02,-1.063652838266548439e+00,-2.674179375053004737e+00,8.561906859552328442e+00,-8.961184478827417976e+00,3.306491973638687742e-01,-5.991388162083583602e+00,-9.917424685654996352e-01,-3.938385051331952380e-01,1.080198916170446444e-01,-2.095071812029242420e+00,-1.009925278795153858e+01,-8.561697155477089538e+00,-5.608941270240237476e-01,7.039809137111027737e-02,-4.023866322854237065e-01,-1.561130662876780040e+00,-1.336628136230251895e+00,8.389848555881070924e-01,1.442512553377756079e+00,5.773233843770101403e-01,6.459763066640144658e+00,-4.559317565854319465e-01,-1.057205967762754639e+01,7.301451444206731090e+00,8.691009661745960457e+00,-7.506254094985410852e+00,1.963130125360668110e+00,-4.134110454423737813e-01,1.223578245970270650e+00,5.892986323227473733e+00,-3.045795181330061219e+00,-9.566174203563007072e-01,-4.073819084472438679e-01,-5.072974916326010941e+00,2.111388681858028082e+00,1.592316965744260626e+00,3.332020837935037338e+00,8.791068786091983611e+00,-5.788702558907033335e+00,-3.208430400179571595e+00,-1.793332865976657642e+00,9.160088588146204636e-01,8.662147072686263272e+00,1.990694383255535493e+00,7.221675010085919055e+00,5.342344040423324669e-01,3.970678923624110013e+00,-7.563651368299066924e+00,-1.158573624532138746e+00,6.427748763962235934e+00,1.099686741258841138e+00,1.965709448150209759e+00,7.879865092399125359e+00,7.823105755910284564e+00,8.019949897913110082e-01,3.325587937229686486e-01,-9.262666123657387729e+00,6.585113402817466266e+00,-4.344246231059021746e+00,1.068110021671945242e+00,7.868207426120039649e+00,1.748131936822765020e+00,8.793739644776962905e+00,4.832382755853625866e-03,-8.697325862135313557e+00,5.864869628484125075e-01,1.651766500909672253e+00,7.098431213055055089e+00,8.331051258333321829e-01,8.344657899780695942e+00,-5.783393323081476467e+00,-1.548580671432108202e+00,-1.599557591118828670e+00,5.536755031367063928e+00,-9.602803952963250289e-01,-2.199195982074354738e+00,-1.687603586103992193e+00,1.025230732329460892e+01,1.642500338225409084e+00,6.417594116275077143e-01,-6.084220756640726258e+00,4.454700461852033611e-01,-6.965497953716761614e+00,6.308298934269933600e-01,-2.890143020458800782e-01,-2.376672337979944816e-01,-7.285010147813157033e+00,7.483514104829842140e+00,-7.729923375903686722e-01,-7.497493768359804633e+00,-2.540047213010372951e-01
2.255195560897212681e-01,1.008120407290730824e+00,-1.141545668762474763e+00,-4.060278023376875822e+00,-1.362566847802554770e+00,-7.688618291079782896e-01,-1.771334783175034122e+00,-6.292799047137545010e-01,4.206962771259509459e+00,-3.741786100942134929e+00,1.640713836785230084e+00,1.795791332136705609e+00,1.351218047517461107e+00,4.230187050089778467e+00,-3.769626764212251624e-01,-1.901945602322277828e+00,5.098716467533588315e+00,-2.064885494654538078e+00,3.356467168559136294e+00,-3.003365527115931521e-01,1.220281128186300412e+00,-1.058694660657328201e+00,1.377921566122659591e+00,2.005234824605173216e-01,1.801892240042027415e+00,-1.180023603400787380e+00,1.230900928888333468e+00,6.399180723784500202e+00,5.173077069262718375e+00,2.733830234300892670e+00,-2.969770555444429583e+00,-6.759790877071635284e-01,-2.444284083470021240e+00,-2.331286399940840859e+00,1.943490777263420455e+00,-3.941362817706211441e+00,-1.028764373289525080e+00,-6.775535035536219830e-01,9.927192755687186398e-01,2.385728643762449863e+00,-2.340260943930311921e+00,2.778798412189641631e+00,-4.623520355568596640e-01,-2.222139151525815315e+00,-2.505744021819987122e+00,-3.004306943493090465e+00,3.345658375332560830e-01,1.414829976079588492e-01,-4.263980836549566611e+00,2.829419770056471162e+00,3.418151750548528156e+00,1.606993948924274607e+00,-1.585842897212761837e+00,4.180675199342391846e-01,-1.452225331450221146e+00,2.730494232627148410e+00,-1.483280363827674808e-01,-4.902077191672691292e+00,5.020462737707127865e-02,2.139767059689467565e+00,-3.654742310860178200e+00,1.450803675878213017e+00,2.552566437941119482e+00,3.999145905350328434e+00,3.678305342837371761e+00,-2.076025247608477731e+00,-1.921025386409357105e-01,-5.093676981032940754e-02,-1.566486048242104134e+00,1.956705881874157171e+00,3.630570307259187501e+00,1.543413986734237797e+00,2.026995000147675974e+00,-1.355164253954094788e-01,-4.077412513949734141e-01,3.265323616324614431e+00,2.929845974676822618e+00,2.637209061630753304e+00,-1.334968231014396212e+00,-3.060032872918405644e-01,1.323552431330531132e+00,-4.206952099202800888e+00,-3.331105308397033671e+00,8.757904442285917579e-01,-2.614795416729615241e+00,4.492172892114474791e+00,-2.866767844223229167e-01,-4.678883547799644660e+00,-2.648578943605774505e+00,-2.235290136599402122e-01,-2.926445009225313143e+00,-9.060368458327024976e-01,-3.811501281159204169e+00,-3.262014455484231412e+00,1.743985333437844343e+00,-1.755931675927460356e+00,2.190666710985827770e+00,4.344715854430829083e+00,-4.736225326359853049e-01,-1.962292778033642326e+00
4.249589650710738908e+00,-4.378871484324919905e-01,-5.163352746673361082e+01,2.508119957981728376e+00,2.565157794218822396e+00,-4.941596154852106793e+01,1.229590486594072551e+00,1.677589922402791256e-01,2.086048115110552548e-01,3.903741111788835649e+00,5.993123739460588517e-01,5.238874986785688748e+01,-5.285315992847955613e+01,1.097209855866454253e+00,-4.730243891354165697e+01,1.222750595706971311e+00,-5.126397740274026837e+00,-1.165720129614006728e+00,-2.014043552247163582e+00,-5.346689413233897170e+01,-5.283673046154362396e+01,1.796404631930924145e+00,4.819092581475887815e-01,1.177768703691657315e-01,-1.042374245572073699e+00,4.053327921980961479e-01,2.450955221245192384e+00,1.005429691949285331e+00,-1.996694295437488220e+00,4.602000410957207777e+01,-3.333952710798460117e-01,-5.142420717029032318e+01,4.987827568163626069e+01,5.387468027390104197e+01,-5.437685814986073751e+01,2.105763812022299897e-01,9.301670394803451813e-03,1.174793194796834861e+00,5.348273662016241303e+01,-2.026965675175194992e+00,1.312254580258493730e+00,-2.054162617188132423e+00,-4.706261720831840023e+01,1.764776362292398648e+00,3.164555002418711904e-01,2.064770937306106280e+00,5.282892062904318919e+01,-5.220864235786522300e+01,2.314048907778590625e+00,-2.389238723684414811e-01,-8.393631478413408065e-01,4.997410810117285251e+01,1.670557107708789957e+00,4.549685140818882445e+01,4.888637457684803511e-01,-2.123378118528528091e+00,-4.589368417813455636e+01,8.772635608990255740e-01,4.967143414546402624e+01,1.063690874140617026e+00,3.394259294016096717e+00,5.192382754917876042e+01,4.764948515152889996e+01,6.803612219713726095e-01,-1.051408388982771669e+00,-5.401489432282033221e+01,5.161869635219917996e+01,-4.910436179751937402e+01,7.151436223111686807e-01,5.136822066391298591e+01,-3.502047791862741288e-01,5.043360335225914781e+01,-2.635545575735352752e+00,-4.996263669328310897e+01,2.599861628987345519e+00,-2.525920617566669080e+00,5.079566139263636160e+01,-1.503059798289917648e+00,5.099478890898245709e+01,-4.778020930860467530e+01,1.059100604557742242e+00,2.521117767634143192e+00,4.839362667276335372e+01,-3.593753326262135062e+00,2.198151564158663085e+00,-8.367898857110800392e-01,5.391623689033402655e+01,3.490901725700671143e+00,1.991970381637138576e+00,-5.498310677828481374e+01,1.132509971865947485e+00,-4.848104924949231531e+01,8.430166339134084197e-01,-4.063599685534944328e-01,-1.364017682440950008e-01,-4.718827694931346173e+01,5.229120140759921043e+01,-8.716431760407387097e-01,-4.785478756889866503e+01,1.095614308076383381e+00
5.056731578386334247e-01,4.078053966634638705e+00,-3.928887712547334266e-01,-3.356724852372899637e+00,-2.837802506324826446e+00,-1.503007445306647094e+00,5.199817923403289299e-01,-1.576039497570561831e+00,5.847541625119416775e-01,-3.134929227395420348e+00,3.097401377553647972e+00,5.496388911236982366e-01,5.341540092857659516e-01,3.290743723133260801e+00,-1.187553555950448203e+00,-3.039188150922614184e+00,5.797689134222350216e-01,-2.692824550099222058e+00,3.516326768576069739e+00,9.317049640696301038e-01,-1.241779126046820947e+00,-4.423533109922257012e+00,5.483595299255849653e+00,4.184518772635700046e+00,1.411479759341962792e+00,-3.876237665590542392e+00,-3.854768984628901052e+00,1.710431572510029419e-01,3.569400506058928002e+00,2.903404328642080756e-01,-2.811017676193221515e+00,-1.258123940155626563e+00,-1.323909363445294751e+00,-7.698444321062954954e-01,1.824039857484546445e+00,1.762827921930520958e-01,-3.606608088376329846e+00,-2.850902890371383336e+00,1.396116573755775025e+00,3.018679281486296606e+00,-7.622675941926480014e-01,1.119164725982646935e+00,-1.212900120121644498e+00,-2.440742706853651356e+00,-1.222099923541226874e+00,-1.534953649912543128e+00,-8.394377696155732593e-01,-2.596356414974867022e+00,-1.949099643080649091e+00,3.931152742002273381e+00,-2.019838288624704603e-01,-1.643367672729078688e+00,-4.773882278453623229e+00,-7.009760629147716582e-01,-1.954271034184171363e+00,3.178621477509805615e+00,-1.029946107595874460e+00,-1.864613863713039166e+00,1.206933477707365920e+00,2.379063710290348244e+00,-1.590486757178576571e+00,1.490190578710867797e+00,7.564310086832785052e-01,2.980033657875053699e+00,2.789315258837535616e+00,-3.187451034878730383e+00,6.841388092070376237e-01,-1.242503670318905851e+00,-1.784779704169396464e+00,-2.227795254997568808e+00,2.418566539508987923e+00,-1.185019343331285002e-01,1.177929980847820746e+00,-2.025265959415889938e+00,1.763457460478312200e+00,1.098425576430197559e+00,-2.148335190931326188e+00,1.329371493025419904e+00,-2.010772205341886387e+00,-1.743463143410245220e+00,2.371227087676913925e+00,-2.018515948196820897e+00,1.680991413152400415e+00,2.333827445547387747e+00,-6.658683065794013256e-01,3.691151133725118605e+00,1.831530011304895122e+00,-3.763600628506145629e+00,-1.942786548578460781e+00,-8.916695555295711673e-01,-1.333711078015095808e+00,-1.970746043079629750e-01,-4.469202408319107533e+00,-4.225789770469156714e+00,1.378548693423430782e+00,-1.751545703135024556e+00,-1.475127582642305812e+00,1.035752015845297080e-01,-7.118379283180764627e-01,-1.576679794176569338e+00
9.965772550490175075e-01,1.032459780674622962e+00,-5.767996158048935840e-01,-1.830922559875181044e-02,-2.123095128082465699e+00,-3.869735477422469039e+00,-1.700779547610607789e+00,-1.255725062891366761e+00,-9.443150071715460392e-01,-4.234189190366334010e+00,-1.456905893138157104e+00,1.072954233133916802e+00,-1.732724383414754543e+00,5.150432072640438896e+00,-1.724672181368813506e+00,-3.904428726039244513e+00,1.464881282036095245e+00,-2.360466282931099613e+00,2.499751136081252323e+00,-2.425357637224237806e+00,-2.119620907841420987e+00,-1.962236479997029326e+00,2.218982570161413204e+00,3.111149486761431326e+00,2.781538013678249932e+00,-7.322912971261589243e-01,1.699331063925319407e+00,2.640360151272492573e+00,2.609882026341439953e+00,2.223883947545305606e+00,-1.920183701985461955e+00,-5.628538116265557889e+00,6.484714625451677428e-01,8.590846253160249191e-01,-4.306334661567196243e+00,-3.057741285649021812e+00,-3.447240577853451171e+00,-1.215329087755640858e+00,3.383120340604309106e+00,1.705632627016518743e+00,-2.602525032642001968e+00,9.215809171837996416e-02,-3.819145620741737801e+00,-4.409317681094512054e+00,-3.343149016429485698e+00,-1.694211714649170419e+00,3.642676302296977031e+00,-1.147008605678001780e+00,-1.329077386297574659e-01,7.395232966121653151e-01,4.610676101736816079e+00,2.760840550804647187e+00,8.500172027894925542e-02,2.747326946034592154e+00,-1.465158103659402578e+00,2.045239379956876657e+00,-1.972637403918516386e+00,-1.095020114074788609e+00,1.001437259072441632e+00,1.460100302949277173e+00,-2.508914471582209149e+00,2.918926554569748699e+00,3.288069503816457129e+00,3.813086891399501965e+00,3.268423686006624695e+00,-3.577709259932982278e+00,1.569417571366504838e-01,-2.397943662794352004e+00,-3.264276305129060418e+00,2.864256675611351888e-01,-1.391259512524034569e-01,7.157733664368093329e-01,8.191770240209494958e-02,-1.900553093746588207e+00,-1.014883547730364821e+00,-7.096363265792371422e-02,2.230515233331704206e+00,-3.133486612950737715e-01,8.301750986038183289e-01,-9.605305004125661572e-01,3.078333037202191313e+00,-1.114187843180522108e+00,2.914892606584365442e+00,2.208982626270773242e+00,-3.063572084437739207e+00,-1.662765746504462072e-01,3.532096341808658391e+00,-2.074733898712694202e+00,-2.234227187724368680e+00,-2.372711422768840173e+00,-1.726696397017568829e+00,-3.077714265605747013e+00,-6.691823499464935043e-01,-1.774208599106477990e+00,6.982194006310893375e-01,-2.168452297227430492e+00,4.928126494806300606e+00,4.377548785715283941e+00,-1.385235840574709831e+00,-2.722907993148546701e-01
2.767413572493365725e-01,1.736384245731853238e+00,6.237490932085858475e-01,-1.379838581607772285e+00,-4.585795685503828878e+00,-1.246070664290503727e+00,-4.137686090241418313e+00,-3.668253451385894870e+00,2.822873565204002677e+00,-4.051413673104795166e+00,4.335982022043674000e+00,3.420219380386527952e+00,-7.101110426349951377e-01,3.594128185613887805e+00,7.409340221597180420e-01,-1.736060810876605798e+00,4.924051435464811277e+00,-2.833555025193406518e+00,1.310314163916559194e+00,-1.733819347626960994e+00,1.058508523427979187e+00,-2.536829169736980472e+00,8.083324017143149742e-01,2.531424228023870349e+00,4.031668749761849746e+00,-5.207990340193924261e-01,-3.914325666528551295e+00,3.233283104421380116e+00,5.443541407845324365e+00,1.586054103799602544e+00,-4.567487989273761428e+00,-1.297710771405741426e+00,-6.545167930300482828e-01,2.241229772756942129e+00,-1.885405342463165823e+00,-5.783434264610622044e+00,-2.919559944723015832e+00,-1.690979672273380530e+00,1.800899235624826344e+00,2.812061780742931116e+00,-3.957403824609840193e+00,7.775921268274390563e-01,-7.188662797431939477e-01,-2.182014770228356326e+00,-3.894555382068125127e+00,-3.024357994800113136e+00,9.307692679855823492e-01,-1.186374110909449442e-02,-4.092034998560574621e+00,2.733727351236306724e+00,3.457243917678476386e+00,1.399329725186425066e-01,-2.800109375646084864e+00,4.845134431456731838e-01,-2.895178058780397912e+00,2.650273387221283805e+00,-2.705435523988755087e+00,-4.591062084432931734e+00,-1.966408559215053753e+00,3.214409612827139107e+00,-2.631771645223595080e+00,1.268111876247527636e+00,-1.251806181934535411e+00,1.033215133346158332e+00,3.414739072929919850e+00,-1.458461924629124606e+00,-1.305240582747083100e-02,3.543054497852825002e-01,-3.508724231801013893e+00,-1.504836168062982482e+00,2.557759431195155919e+00,8.750839133881246346e-01,3.124027158799180803e+00,2.282773899650890392e+00,-2.207917819238640611e+00,2.766803653112899219e+00,-7.277876426787660558e-01,1.260361228843178916e+00,-1.472304523325355996e+00,-2.019051844072181190e+00,2.178866150623881115e+00,-2.819820537089907209e+00,8.399167793348532030e-01,7.461752962197776284e-01,-1.553041637126392427e+00,2.466119990435832854e+00,-6.106337803632087002e-01,-3.431124599933373709e+00,-2.272977510113272093e+00,1.833976273336748730e-01,-3.255283887889611094e+00,-1.756310296432559981e-01,-1.799710680588332723e+00,-4.116225332828642003e+00,-1.524137495876098924e-01,-2.979011714943675670e+00,1.432374229503892149e-01,3.568710507170020474e+00,1.414343802383219995e+00,-2.360790393318450420e+00
1.224758140792677530e+00,6.007040150243023735e-01,-5.281349879473511422e+00,-1.003208596040251921e+00,1.512559839161715658e-01,-5.807551810943073711e+00,-6.009378319762535003e-01,-3.566860850709859809e-01,3.545991055290427796e-01,-2.886732454931251191e+00,-1.120431540230599765e+00,3.862765301781793337e+00,-7.125645493925354401e+00,1.584543586838047524e-01,-8.378957519084654137e+00,-5.074922134651360217e+00,7.299314943566040936e-01,-2.219881168209595579e+00,7.219450215208552679e-01,-3.253823192452134361e+00,-4.341602960478533113e+00,-1.259437449469803294e+00,-7.938976499655732155e-01,-3.443510615892693139e-01,4.279350619726963956e+00,8.150542054628922006e-01,4.228810810546856924e-01,1.261187905958246036e+00,4.407048434606775089e-01,3.976558015471622021e+00,-1.651508791486714145e+00,-5.245133906128557122e+00,3.882719667188889723e+00,3.093512907411038348e+00,-4.275027657257275848e+00,-9.988474066303620891e-02,1.027508958045787457e-01,-1.170532443580461823e+00,3.272662244832662104e+00,-4.916988805116335737e-01,-1.770809408340338287e+00,7.825243216463939611e-02,-5.584759883146914738e+00,-1.606138707792348130e+00,-1.832757399940043719e-01,-1.460447928566052322e+00,5.371617856253610768e+00,-3.296631857015963618e+00,-3.016122513855475695e+00,-1.077390319805983987e+00,1.291014791612073331e+00,5.778041687356553879e+00,1.380795912722633689e+00,3.620255126400783396e+00,-2.359180213644017421e+00,9.841911708420821858e-01,-1.849221551552425735e+00,-1.459096401117059072e+00,4.057271674118045901e+00,1.561415354136861833e+00,-8.876039743004831006e-01,1.510966302224164171e+00,4.659307751775584094e+00,1.637495106728487526e+00,-1.881430881230223395e+00,-3.699092789768908318e+00,5.577204307202196176e+00,-4.070771523111367252e+00,-2.670747818140215557e+00,2.457794311151336508e+00,2.376801417399371230e-01,4.072798340866220279e+00,1.079515450855013103e+00,-3.604006442996252613e+00,-1.448967166046734700e+00,9.084136174727900359e-01,4.954921817503128878e+00,2.866040240280640639e+00,3.405054564294919484e+00,-4.449522568360866792e+00,-5.488958503829577396e-03,-5.351265439725116924e-01,2.626444548752722596e+00,8.505518367222295595e-01,-1.043813863334123404e+00,1.513324699461155998e-01,6.139956072374162410e+00,7.216022340484751219e-02,1.240146385492902903e-01,-4.078480855000734984e+00,-1.707281181315877472e+00,-3.774257077160144913e+00,7.238705556311594291e-01,-1.002115387603689012e+00,2.882792012157093353e+00,-1.760214251793401630e+00,4.603286728529500493e+00,1.319361822604902645e+00,-4.215962987848291377e+00,-2.142702745015899524e+00
