-1.636145149561068379e+00,-9.336193421047358498e+00,5.325753647405568891e-01,-6.596693962742659956e+00,6.303526803237314624e+00,8.578285499545632575e+00,4.578817606911979254e+00,-1.514141389334027643e+00,9.085221067594982935e-01,8.914254482801235113e+00,1.069711445598619415e+00,-6.860815869893118979e+00,-7.379425603202722783e+00,9.604186248591144448e+00,-8.346295397162464269e+00,8.572995884969124347e+00,-7.705813576464350056e+00,-7.667351619970205867e+00,-5.997070023830410879e-01,6.041419128452518272e+00,-1.269183008973431948e+00,4.568443427179849636e-02,-2.427951339602307523e-01,-6.407843317204886535e-01,-9.246136913655748302e+00,-9.373984700159780914e+00,1.360850938441015456e+00,9.685044911710299909e-01,-8.473335382422536810e+00,1.103818074922138792e-02
-4.266403060996713514e-01,-4.602877409885611781e-01,-3.279686854829208631e+00,-1.049707750308229492e+00,2.378963222664151722e+00,-5.326737386720792333e-02,-1.497008263682970242e+00,5.247479409283941632e-01,-3.705119380794705375e+00,-8.073404935998289567e-01,-4.693206380212073814e-01,1.116757469203538911e+00,-2.107321266426241291e+00,1.006747320070692897e+00,3.738263530605153706e-01,1.256796400022236249e+00,1.508517466835343379e+00,2.017867695417415730e-01,-8.239211588239911954e-01,-1.844633065703467079e+00,-1.946722471435986757e+00,-1.900246042842492322e+00,1.438587060933521844e+00,-5.126235630718449343e+00,-4.557510540428614476e+00,-1.832224520650670208e+00,-4.021996654368292567e+00,2.838478052336270263e+00,-5.891273602896802686e-01,3.290274887467476539e+00
3.284265198944720798e-01,2.790086741894548972e+00,-4.622259498232361707e+00,-7.845286415860306395e-01,1.310440846564275841e-01,-1.256564638560940583e+00,-1.071140763806778029e+00,5.050960836399158715e-01,-2.207422368188078465e+00,8.905308647503221708e-01,-5.403054081708802414e-02,1.526643743509369155e+00,-4.401087038792531048e-01,-1.850171390794475235e+00,-3.452524132272772883e-01,5.638070391537077786e-01,7.937636424198835083e-01,1.212575870446255699e+00,3.182563434461951335e+00,-5.999500091780064492e-01,-3.368627975895854831e+00,-5.193058569155759585e+00,4.117085778321277090e+00,-3.262034502886698384e+00,2.946363337149575656e-01,-1.617601568042396631e-01,-2.755220608646644642e+00,3.496376557896611281e+00,-1.632880717334380227e+00,2.092232304358667694e+00
5.564984292039522051e-01,-1.338063337242987316e+00,-4.478204356172859946e+00,-3.777223818452270176e+00,-3.656883327185008747e-01,-2.013798334412713942e+00,-1.120866063072800900e+00,2.809158960558644225e-01,-2.911260581230204814e+00,1.632278734870998171e+00,-3.115176471074430076e+00,-2.516437452157127552e+00,-2.122336691965998945e+00,1.575530002134644558e+00,-2.857316335944865227e+00,6.326696207106379255e-01,-5.774464392570239912e-01,-1.664719886211390554e+00,3.038177023107393460e+00,5.211298759130424951e-01,-4.671939513688359469e+00,-2.130158624603505135e+00,2.036045520077671256e+00,-1.750216434361641094e+00,-1.085091059944276681e+00,-1.155846515261997887e-01,-1.224529207544158949e+00,3.483214884548036849e+00,9.493449077181737028e-02,8.190996588593724148e-01
6.721070790324869260e-02,1.552739160476175106e+00,-2.463488652500022358e+00,-1.053801721517073492e-01,-5.677667233308453937e-02,-7.805071106852914387e-01,-1.044223039406941389e+00,1.927548747049438349e+00,-2.844330231590627367e+00,1.136594775296471349e+00,-3.219902467512214539e+00,1.561213363575471691e+00,-9.276769844601435722e-01,1.042818794982848685e+00,1.682112852769006128e+00,1.517721369151338040e+00,-3.224642035109935190e+00,-2.270719283640224795e+00,3.003734477388495971e+00,2.458429566490329066e+00,-7.722927431568518131e-01,-2.247328227363857511e+00,6.004134943258647716e-01,-5.422807088539276066e+00,-4.727876939480039620e-01,1.663855293327544116e-01,-4.011691828222661016e+00,-4.504094467445143302e-01,5.872974682029497018e-02,3.417577542329802931e+00
6.489415926168684567e-01,1.212289633505767128e+00,-3.298032446746427038e+00,-1.576694836687065004e+00,1.085612759527251336e+00,1.807911467010012707e+00,8.112887838901465809e-01,4.870260879769851670e+00,-1.074578105155766128e+00,8.227669618343969038e-01,1.823311143312277061e+00,7.865909098429562096e-01,-4.526327566880897102e+00,-3.909817617352742136e-01,-2.293527842919007576e-01,3.700006057213058419e+00,-3.145556828833798946e+00,-1.622507033969697421e+00,4.320987355925607787e+00,3.295882905466762214e+00,-2.724214575381124437e+00,-1.176654250697009019e-01,2.113922744810050602e+00,-2.714937391509094411e+00,-4.138779985756978474e-01,-1.373095261389776667e+00,-2.988269239419421464e+00,2.317640294830631831e+00,-1.184114945612059655e+00,2.638929306045074696e-01
5.923600634760439743e-01,-1.058413646075852421e+00,-3.354174337251028426e+00,3.418717042664942696e-02,2.237698690077710495e+00,2.047330193583903224e+00,1.744109297805954473e+00,3.473397228209500920e+00,-1.381843885235342739e+00,-9.613762918197658047e-01,-3.062186516273209591e+00,-4.536818507006694645e-01,-1.413820461744057955e+00,3.059078338508659733e+00,2.544104161927370988e+00,3.210315707389601148e+00,-9.619586759622066330e-01,-1.584689722861955197e+00,3.619503856054179458e+00,1.864099005149711941e+00,-5.603136795873298048e+00,-3.180172233968594497e+00,9.220280354221923602e-01,-3.073185253132058481e+00,-2.435438584417520591e+00,-4.623043492251994735e+00,-7.199535744889084654e+00,1.726172003585180192e-02,-8.774210407122040589e-02,1.643132657495237847e+00
-1.024169193019629942e+00,-3.622461317313170781e+00,-2.666205392819902542e-01,-3.944170936673783601e+00,4.069593036225902516e-01,4.132548554871151580e+00,5.481065720589716861e+00,1.803231453169275467e+00,-2.379366651824694756e+00,6.695705120147965594e-01,-1.173286079144840066e+00,-3.311884670865501423e+00,-4.651586393349861126e+00,4.459756527799805248e-01,-3.269787228518760358e+00,3.227977045612126172e+00,-4.734230814119795738e+00,-3.320907101111469917e+00,1.269221741838225670e+00,1.528570112151714122e+00,-1.156039008990696004e+00,-3.026964343497216881e+00,-7.568151076413023315e-01,-1.876639955246640845e+00,-4.404742296818614733e+00,-2.136899607496209441e+00,-4.861189566016130836e-01,3.045814474954450901e+00,-2.815421134773730127e+00,3.503463878376271712e+00
1.090951877351877403e-01,-1.012366600975247888e+00,-3.546933970574043915e+00,7.167125178366555716e-01,-4.593061994812386306e-01,1.168332996402948964e+00,1.797401692136664675e+00,4.684458307587444637e+00,-1.755137671484674478e+00,-9.681901100131238280e-01,-4.968959030705172530e+00,-2.280029948293205599e+00,1.175401438724924974e+00,1.925182327551973493e+00,4.579486572422983293e-01,2.825613835001996033e-01,-1.661498491320484439e+00,-2.014284788235294776e+00,1.615568590663269966e+00,-1.007096868611189855e+00,-3.115489179160497724e+00,-3.190976028237498596e+00,1.618674319179971510e+00,-3.786578925888662628e+00,-7.815354700263729137e-01,-5.083470476792295578e-01,-3.316244292824704676e+00,3.657671535419676268e+00,-2.304342140630198266e+00,6.483592282866355028e-01
-5.769505190039223574e-01,-9.674468247460044079e-01,-3.438701222210496233e+00,-2.743094530604189174e+00,1.329293451254134339e+00,2.350629224154645147e+00,1.764928409454690428e+00,2.922098069928367181e+00,-4.599613960277959102e+00,-1.824901274739712420e+00,-3.960939679898603849e+00,-1.455468595881677096e-01,-2.084133308656084260e-01,1.853680275824439505e+00,-1.082040705383090939e+00,9.461029594418481903e-01,2.140556276553085002e-01,-3.332941348632422196e-01,3.166969431209393004e+00,1.924290637381609992e+00,-1.904799879183044942e+00,-8.673182243225572297e-01,1.256872147467384737e+00,-3.525494666804805721e+00,1.889149012968476038e+00,3.474425521978382614e-01,-2.600404833272467187e+00,1.496760100863151255e+00,-1.412036120526002581e+00,1.570073380150469822e+00
